matchunitid,matchmakingid,evaluation,userid,teamflag,waittime,rank,tier,tsmu,tssigma,level,lineupoverall,usernbagroupid,isai,matchhitid,leaderboard,framerate,isautoplay,rotationoverall,timecheckid,rotationoverallstreet,poolindex,userteamvalue,competitionid,usertaggroupid,rotationoverallsmooth,rotationoverallstreetsmooth,lineupinstanceid
7764365846822470102,4,96,3264596141,1,14597,78,6,252520,10101,110,116,0,0,7764366091719498154,222216,60,0,89,1,112,0,108311150,2060025,0,8900,11200,1
7764365829005075310,4,221,1240712056,0,16162,47,4,217831,11083,110,102,0,0,7764366100158438851,184582,60,0,90,1,100,0,23281000,2060025,0,9000,10000,1
7764365607780711808,4,221,2031234147,0,29348,48,4,172403,10710,110,96,0,0,7764366100158438851,140273,60,0,90,1,95,0,15941760,2060025,0,9000,9500,1
7764365949834578568,4,221,1877472956,1,8960,34,3,181139,10771,110,93,7764265560142663479,0,7764366100158438851,148823,60,0,84,1,92,0,5357180,2060025,0,8400,9200,1
7764365949834578568,4,221,2416347173,1,8960,22,3,106498,10750,110,95,7764265560142663479,0,7764366100158438851,74247,60,0,84,1,92,0,6272900,2060025,0,8400,9200,1
7764365705474430510,4,221,3029523427,1,23525,38,4,227478,10645,110,99,0,0,7764366100158438851,195542,60,0,76,1,99,0,3204350,2060025,0,7600,9555,8
7764365761879425750,4,221,3382813707,0,20163,36,3,135415,10626,110,99,0,0,7764366100158438851,103535,60,0,93,1,97,0,10820280,2060025,0,9300,9700,1
7764365849120957996,4,209,1289317258,1,16465,56,5,192703,10580,110,95,0,0,7764366125357817451,160963,60,0,83,1,92,0,7265040,2060025,0,8300,9200,1
7764365587262173353,4,209,3424147728,0,32073,69,5,215573,10637,110,93,0,0,7764366125357817451,183660,60,0,83,1,92,0,12778160,2060025,0,8300,9200,1
7764365588453350776,4,298,1337691322,0,32002,135,9,215761,10583,110,98,0,0,7764366125357817452,184011,60,0,91,1,95,3,20072260,2060025,0,9100,9500,1
7764365981677747232,4,209,413212798,1,8564,77,6,212218,10586,110,84,7764273215368210447,0,7764366125357817451,180457,60,0,82,1,83,0,4381760,2060025,0,8200,8300,1
7764365981677747232,4,209,530374242,1,8564,71,5,216631,10634,110,112,7764273215368210447,0,7764366125357817451,184728,60,0,98,1,105,0,14593000,2060025,0,9800,10500,1
7764365827478340704,4,209,2094827112,0,17755,73,5,199256,10494,110,95,0,0,7764366125357817451,167772,60,0,79,1,94,0,40344500,2060025,0,7900,9400,15
7764365801121338178,4,209,2164818067,0,19326,97,6,230346,10593,110,111,0,0,7764366125357817451,198565,60,0,92,1,100,0,26313120,2060025,0,9200,10000,1
7764365987465879759,4,298,376377777,1,8219,131,9,257603,10507,110,132,7764358148380046699,0,7764366125357817452,226082,60,0,122,1,131,3,1700556000,2060025,0,12200,13100,1
7764365987465879759,4,298,786369419,1,8219,131,9,250253,10185,110,136,7764358148380046699,0,7764366125357817452,219698,60,0,122,1,135,3,1533862400,2060025,0,12200,13500,81
7764365615011677058,4,298,1491802912,1,30419,145,9,260028,10491,110,123,0,0,7764366125357817452,228553,60,0,86,1,123,3,185257580,2060025,0,8600,12300,1
7764365617746376267,4,298,3787574918,0,30256,139,9,270669,10154,110,123,7764364958453345985,0,7764366125357817452,240205,60,0,88,1,105,3,134363600,2060025,0,8800,10500,1
7764365617746376267,4,298,1277940877,0,30256,112,7,251126,10598,110,118,7764364958453345985,0,7764366125357817452,219329,60,0,93,1,106,3,26314860,2060025,0,9300,10600,27
7764365741847433362,4,0,645084213,0,23355,1,1,250000,83333,110,102,0,0,7764366133679325133,0,60,0,93,1,101,4,19765800,2060025,0,9300,10100,1
7764365572649205843,4,101,1044285474,1,33939,75,5,249162,10528,110,123,0,0,7764366142051153044,217575,60,0,111,1,122,0,206282880,2060025,0,11100,12200,1
7764365965571607946,4,101,921846398,1,10519,84,6,244167,10437,110,105,0,0,7764366142051153044,212855,60,0,101,1,116,0,105400750,2060025,0,10100,11600,30
7764365940707783516,4,101,404346567,1,12001,83,6,233032,10548,110,130,0,0,7764366142051153044,201386,60,0,119,1,129,0,1026387100,2060025,0,11900,12900,6
7764366001860736828,4,101,2382152840,0,8356,82,6,260099,10538,110,127,0,0,7764366142051153044,228484,60,0,110,1,126,0,226864000,2060025,0,11000,12600,2
7764366007296549569,4,101,1774524023,0,8032,60,5,240346,10362,110,119,0,0,7764366142051153044,209259,60,0,103,1,116,0,89189600,2060025,0,10300,11600,1
7764365416553998408,4,101,2268178785,0,43243,56,5,226438,9896,110,129,0,0,7764366142051153044,196748,60,0,116,2,125,0,218002400,2060025,0,11600,12500,1
7764365962333610893,4,203,2860467506,0,11213,62,5,183814,10697,110,90,7764331152463774370,0,7764366150456532414,151722,60,0,82,1,88,0,11093520,2060025,0,8200,8800,1
7764365962333610893,4,203,1341239799,0,11213,84,6,234919,10685,110,107,7764331152463774370,0,7764366150456532414,202862,60,0,94,1,104,0,19464320,2060025,0,9400,10400,1
7764365898211082894,4,193,982219452,1,15035,101,7,195420,10342,110,110,0,0,7764366150456532415,164394,60,0,103,1,110,0,314968000,2060025,0,10300,11000,1
7764365710457265418,4,193,2258518226,1,26226,91,6,263308,10509,110,108,7764331459033853175,0,7764366150456532415,231780,60,0,100,1,113,0,302263400,2060025,0,10000,11300,12
7764365690475608079,4,193,2460676491,0,27417,76,6,211868,10494,110,112,0,0,7764366150456532415,180384,60,0,96,1,112,0,129023200,2060025,0,9600,11200,4
7764365953978563990,4,203,3038376049,1,11711,79,6,206121,9998,110,112,7764338026491837781,0,7764366150456532414,176124,60,0,95,1,104,0,39215780,2060025,0,9500,10400,1
7764365953978563990,4,203,2523059000,1,11711,41,4,188253,10270,110,105,7764338026491837781,0,7764366150456532414,157443,60,0,82,1,99,0,5678500,2060025,0,8200,9900,1
7764365897355457294,4,203,166474283,1,15086,78,6,204077,10596,110,105,0,0,7764366150456532414,172289,60,0,96,1,102,0,16442800,2060025,0,9600,10200,1
7764365721194676850,4,203,3132473775,0,25586,71,5,186411,10552,110,108,0,0,7764366150456532414,154754,60,0,96,1,103,0,49395500,2060025,0,9600,10300,1
7764365896667585269,4,193,3375648430,1,15127,78,6,224530,10536,110,111,0,0,7764366150456532415,192920,60,0,97,1,107,0,49747000,2060025,0,9700,10700,1
7764365954314093796,4,193,3801812727,0,11691,109,7,241994,10338,110,121,7764262018136817012,0,7764366150456532415,210978,60,0,93,1,105,0,43226360,2060025,0,9300,10500,1
7764365954314093796,4,193,731450693,0,11691,68,5,200018,10527,110,114,7764262018136817012,0,7764366150456532415,168435,60,0,97,1,112,0,122120450,2060025,0,9700,11200,10
7764366015416728672,4,95,2335099495,1,9047,16,2,169905,19718,100,85,7764356658663941769,0,7764366167200191769,110749,60,0,79,1,84,0,1978400,2060025,0,7900,8400,1
7764366015416728672,4,95,1799275126,1,9047,6,1,174247,17212,101,82,7764356658663941769,0,7764366167200191769,122610,60,0,69,1,78,0,1961900,2060025,0,6900,7800,1
7764366015416728672,4,95,2047924744,1,9047,16,2,138551,13644,109,99,7764356658663941769,0,7764366167200191769,97616,60,0,83,1,91,0,5341680,2060025,0,8300,9100,1
7764365652877867009,4,95,2606036751,0,30656,5,1,165253,23299,64,83,7764351546981750419,0,7764366167200191769,95355,60,0,69,1,80,0,1377680,2060025,0,6900,8000,1
7764365652877867009,4,95,240260937,0,30656,9,1,74505,19620,104,93,7764351546981750419,0,7764366167200191769,15643,60,0,88,1,91,0,8681600,2060025,0,8800,9100,1
7764365652877867009,4,95,3163872223,0,30656,8,1,193088,24974,64,81,7764351546981750419,0,7764366167200191769,118166,60,0,73,1,79,0,1179220,2060025,0,7300,7900,1
7764365021869982382,4,80,1723766155,1,68267,30,3,238649,9680,110,124,0,0,7764366167200191770,209606,60,0,109,2,122,0,120044200,2060025,0,10900,12200,1
7764365954498646129,4,77,2339558979,1,12678,271,9,294074,10821,110,126,7764018042033045107,0,7764366167200191771,261609,60,0,106,1,118,2,266584960,2060025,0,10600,11800,20
7764365954498646129,4,77,316948169,1,12678,232,9,290552,10598,110,127,7764018042033045107,0,7764366167200191771,258758,60,0,89,1,127,2,326075520,2060025,0,8900,12700,16
7764365954498646129,4,77,2663752257,1,12678,415,9,315366,10957,110,135,7764018042033045107,0,7764366167200191771,282493,60,0,108,1,126,2,539047940,2060025,0,10800,12600,7
7764364885823553070,4,77,2510856029,0,76376,109,7,224568,10367,110,114,7764350056678434579,0,7764366167200191771,193465,60,0,96,2,111,2,33909120,2060025,0,9600,11100,1
7764364885823553070,4,77,924946665,0,76376,120,9,266192,10482,110,119,7764350056678434579,0,7764366167200191771,234745,60,0,101,2,117,2,74582200,2060025,0,10100,11700,1
7764364885823553070,4,77,2640154322,0,76376,124,8,234139,10514,110,124,7764350056678434579,0,7764366167200191771,202596,60,0,98,2,115,2,54919330,2060025,0,9800,11500,1
7764365355199713884,4,80,727572923,1,48399,24,3,163703,10554,110,124,0,0,7764366167200191770,132040,60,0,114,2,122,0,148777800,2060025,0,11400,12200,1
7764365282218827428,4,80,2490141982,1,52749,25,3,247927,9613,110,124,0,0,7764366167200191770,219085,60,0,114,2,125,0,148729600,2060025,0,11400,12500,14
7764365651686679054,4,80,1505049460,0,30727,51,4,212323,10518,110,126,0,0,7764366167200191770,180767,60,0,103,1,119,0,72358400,2060025,0,10300,11900,7
7764365649807636711,4,80,1402940599,0,30839,44,4,211317,10067,110,104,0,0,7764366167200191770,181115,60,0,77,1,119,0,52959840,2060025,0,7700,11900,7
7764363633840572650,4,80,854904174,0,151000,23,3,231705,10366,110,129,0,0,7764366167200191770,200606,60,0,104,4,120,0,46164840,2060025,0,10400,12000,1
7764366031321516210,4,216,2329417572,1,8601,42,4,186908,10583,110,98,0,0,7764366175622360416,155159,60,0,99,1,109,0,33105280,2060025,0,9900,10900,10
7764365923494361765,4,216,2090842336,1,15028,66,5,222714,10605,110,120,0,0,7764366175622360416,190897,60,0,107,1,113,0,215705600,2060025,0,10700,11300,1
7764365868951620620,4,216,1808813086,1,18279,71,5,217428,10546,110,117,0,0,7764366175622360416,185788,60,0,104,1,113,0,43314560,2060025,0,10400,11300,1
7764366017312552349,4,216,3286046571,0,9436,35,3,163548,10674,110,113,7764186168779477673,0,7764366175622360416,131525,60,0,100,1,108,0,36947840,2060025,0,10000,10800,6
7764366017312552349,4,216,1450887119,0,9436,58,5,179745,10572,110,104,7764186168779477673,0,7764366175622360416,148029,60,0,85,1,97,0,7999380,2060025,0,8500,9700,1
7764365922806493306,4,103,3526921783,1,15069,45,4,160271,11459,110,107,0,0,7764366175622360417,125892,60,0,92,1,99,0,20624620,2060025,0,9200,9900,1
7764365789813493819,4,216,499338517,0,22996,62,5,245209,10455,110,115,0,0,7764366175622360416,213842,60,0,103,1,112,0,18445430,2060025,0,10300,11200,1
7764365934416326305,4,103,3307895092,0,14377,33,3,207750,10560,110,100,0,0,7764366175622360417,176070,60,0,83,1,92,0,13220220,2060025,0,8300,9200,5
7764365906079610121,4,103,664617392,1,16066,34,3,226095,10687,110,103,7764354710241956489,0,7764366175622360417,194031,60,0,93,1,100,0,12462080,2060025,0,9300,10000,2
7764365770049931965,4,103,2573919073,0,24174,32,3,151825,10556,110,100,0,0,7764366175622360417,120157,60,0,89,1,98,0,19308320,2060025,0,8900,9800,1
7764365848365978913,4,103,2724443421,1,19506,47,4,174049,10542,110,100,0,0,7764366175622360417,142421,60,0,86,1,93,0,13195600,2060025,0,8600,9300,3
7764366024107322119,4,79,2122864270,1,9031,24,3,188350,10276,110,99,7764275544783995423,0,7764366175622360418,157520,60,0,93,1,98,0,20606400,2060025,0,9300,9800,1
7764366024107322119,4,79,860943892,1,9031,28,3,170623,10738,110,108,7764275544783995423,0,7764366175622360418,138406,60,0,88,1,97,0,16428400,2060025,0,8800,9700,1
7764366024107322119,4,79,488412322,1,9031,34,3,157607,10798,110,97,7764275544783995423,0,7764366175622360418,125211,60,0,90,1,96,0,7850450,2060025,0,9000,9600,1
7764365819106523445,4,103,2295517090,0,21250,54,4,224941,10613,110,106,0,0,7764366175622360417,193100,60,0,94,1,99,0,25875600,2060025,0,9400,9900,1
7764365899452601386,4,79,2382169567,0,16461,16,2,195074,10404,110,113,7764342969982401615,0,7764366175622360418,163861,60,0,99,1,108,0,39396380,2060025,0,9900,10800,1
7764365899452601386,4,79,1754768451,0,16461,1,1,136058,12371,110,97,7764342969982401615,0,7764366175622360418,98945,60,0,91,1,95,0,7382220,2060025,0,9100,9500,1
7764365899452601386,4,79,3084899671,0,16461,15,2,125731,10839,108,101,7764342969982401615,0,7764366175622360418,93211,60,0,92,1,99,0,6721760,2060025,0,9200,9900,1
7764366073180673153,4,210,1075468921,0,6106,1,1,213275,36534,101,77,7764364486711604609,0,7764366175622360419,103670,60,0,71,1,76,0,815300,2060025,0,7100,7600,1
7764366073180673153,4,210,1965956257,0,6106,15,2,159242,11379,110,79,7764364486711604609,0,7764366175622360419,125103,60,0,73,1,78,0,978160,2060025,0,7300,7800,1
7764365967199003193,4,210,3975023443,1,12423,14,2,174628,23928,103,82,0,0,7764366175622360419,102843,60,0,69,1,79,0,2011360,2060025,0,6900,7900,1
7764365862811169270,4,210,3518288313,1,18645,11,2,126532,29475,110,89,7764306441151328602,0,7764366175622360419,38106,60,0,73,1,81,0,2221780,2060025,0,7300,8100,1
7764365862811169270,4,210,3163446576,1,18645,6,1,149373,33211,102,79,7764306441151328602,0,7764366175622360419,49737,60,0,72,1,78,0,1613570,2060025,0,7200,7800,1
7764365459637883045,4,210,3633494153,0,42676,13,2,129449,14938,107,84,0,0,7764366175622360419,84632,60,0,75,2,83,0,2430650,2060025,0,7500,8300,2
7764366045129164203,4,76,437917667,1,8279,37,4,193432,10554,110,112,0,0,7764366184027743192,161769,60,0,101,1,108,0,35627520,2060025,0,10100,10800,1
7764365843752248885,4,76,1610305539,0,20282,54,4,195387,10541,110,120,0,0,7764366184027743192,163762,60,0,108,1,116,0,53888960,2060025,0,10800,11600,1
7764366054457306054,4,76,1732564953,1,7723,50,4,191927,10247,110,112,0,0,7764366184027743192,161184,60,0,95,1,110,0,140074000,2060025,0,9500,11000,1
7764365977248553856,4,76,1582105168,1,12325,59,5,205229,10090,110,113,0,0,7764366184027743192,174959,60,0,99,1,111,0,60533760,2060025,0,9900,11100,1
7764365983573568217,4,76,203251439,0,11948,39,4,169415,10673,110,121,0,0,7764366184027743192,137396,60,0,100,1,111,0,66642400,2060025,0,10000,11100,1
7764365930926661852,4,76,1577405473,0,15086,54,4,223282,10029,110,114,0,0,7764366184027743192,193192,60,0,100,1,114,0,41894400,2060025,0,10000,11400,9
7764365615196235104,4,108,2722429707,1,34404,24,3,205998,10452,110,112,0,0,7764366192399579882,174642,60,0,105,1,111,0,46799200,2060025,0,10500,11100,1
7764366060731976809,4,44,1440225080,1,7848,23,3,197972,10141,110,117,0,0,7764366192399579883,167548,60,0,89,1,106,0,40890170,2060025,0,8900,10600,1
7764366048367171865,4,44,3608404197,1,8585,36,3,209265,10522,110,107,0,0,7764366192399579883,177698,60,0,95,1,105,0,18080520,2060025,0,9500,10500,1
7764365809191174417,4,44,177914874,1,22841,29,3,210383,10026,110,105,0,0,7764366192399579883,180304,60,0,76,1,105,0,28978110,2060025,0,7600,10500,9
7764366075781150147,4,108,1623214746,1,6951,33,3,186595,9979,110,107,0,0,7764366192399579882,156658,60,0,97,1,110,0,29332100,2060025,0,9700,11000,5
7764365833333600957,4,44,2272674635,0,21402,47,4,192057,10099,110,112,7764293109354726861,0,7764366192399579883,161758,60,0,99,1,108,0,33456920,2060025,0,9900,10800,1
7764365721714774328,4,108,1151069825,1,28055,30,3,215555,10101,110,119,0,0,7764366192399579882,185251,60,0,104,1,114,0,36440860,2060025,0,10400,11400,1
7764365694384688004,4,44,1347560905,0,29684,32,3,228822,10388,110,112,0,0,7764366192399579883,197656,60,0,102,1,108,0,37553280,2060025,0,10200,10800,15
7764365679134210013,4,108,87897717,0,30593,11,2,171667,10555,110,121,0,0,7764366192399579882,140000,60,0,107,1,116,0,177638400,2060025,0,10700,11600,5
7764365732234088342,4,108,2051233699,0,27428,25,3,271987,9660,110,127,0,0,7764366192399579882,243005,60,0,105,1,119,0,89472000,2060025,0,10500,11900,2
7764365341710841051,4,108,1113416670,0,50705,15,2,174277,9852,110,123,0,0,7764366192399579882,144718,60,0,101,2,117,0,37159710,2060025,0,10100,11700,1
7764365879554822240,4,44,1808954181,0,18647,23,3,196540,9810,110,107,0,0,7764366192399579883,167110,60,0,94,1,107,0,37254030,2060025,0,9400,10700,1
7764366047343760733,4,118,3968316419,1,9651,21,2,157372,23053,106,97,0,0,7764366209260682344,88211,60,0,89,1,95,0,6376740,2060025,0,8900,9500,1
7764365764614118563,4,118,2556008596,0,26503,6,1,111164,34229,110,96,0,0,7764366209260682344,8475,60,0,85,1,92,0,9424400,2060025,0,8500,9200,1
7764365621336700004,4,118,1965187866,1,35043,15,2,203221,10305,108,95,0,0,7764366209260682344,172304,60,0,89,1,95,0,6068720,2060025,0,8900,9030,1
7764365729818168573,4,118,1464278642,0,28577,20,2,164982,11579,108,97,0,0,7764366209260682344,130243,60,0,85,1,93,0,4955040,2060025,0,8500,9300,1
7764365664991008204,4,118,1182291536,1,32441,21,2,165916,17454,100,100,0,0,7764366209260682344,113552,60,0,88,1,98,0,11236340,2060025,0,8800,9800,1
7764364514677980260,4,118,1610364914,0,101005,9,1,261000,10488,110,101,0,0,7764366209260682344,229534,60,0,88,3,96,0,7979880,2060025,0,8800,9600,1
7764366026187691816,4,79,962563622,1,11908,24,3,179300,13649,110,93,0,0,7764366225970776560,138353,60,0,84,1,90,0,5141700,2060025,0,8400,9000,1
7764365777599679094,4,79,1044329733,1,26725,52,4,175718,10662,110,98,7764360861457211084,0,7764366225970776560,143730,60,0,88,1,96,0,9668770,2060025,0,8800,9600,1
7764365602764320178,4,79,3778784416,1,37146,44,4,230605,10130,110,98,0,0,7764366225970776560,200215,60,0,87,1,94,0,15079550,2060025,0,8700,9400,1
7764365340502881243,4,79,379005726,0,52778,33,3,181001,10782,110,102,0,0,7764366225970776560,148655,60,0,87,2,97,0,15384820,2060025,0,8700,9700,1
7764366122790910464,4,79,3767342498,0,6150,23,3,203446,19439,110,96,0,0,7764366225970776560,145128,60,0,73,1,96,0,12407600,2060025,0,7300,9116,3
7764366088498274918,4,79,2050922396,0,8194,38,4,176877,10372,110,97,0,0,7764366225970776560,145761,60,0,88,1,95,0,9184520,2060025,0,8800,9500,5
7764366070462768324,4,36,1509485332,1,9771,52,4,229485,10405,110,97,7764365603168210879,0,7764366234392946954,198270,60,0,90,1,95,0,13490650,2060025,0,9000,9500,3
7764366070462768324,4,36,2313261132,1,9771,60,5,210334,10569,110,102,7764365603168210879,0,7764366234392946954,178625,60,0,71,1,102,0,8793020,2060025,0,7100,10200,4
7764366070462768324,4,36,1851096250,1,9771,29,3,220590,10662,110,105,7764365603168210879,0,7764366234392946954,188602,60,0,85,1,96,0,8532580,2060025,0,8500,9600,1
7764365707051483139,4,36,1213099758,0,31432,28,3,184871,10658,110,96,7764279121535463869,0,7764366234392946954,152895,60,0,79,1,87,0,2965350,2060025,0,7900,8700,1
7764365707051483139,4,36,1302169623,0,31432,49,4,149555,10699,110,103,7764279121535463869,0,7764366234392946954,117455,60,0,92,1,101,0,18179240,2060025,0,9200,10100,9
7764365707051483139,4,36,965982438,0,31432,69,5,204225,10647,110,112,7764279121535463869,0,7764366234392946954,172284,60,0,94,1,106,0,16425200,2060025,0,9400,10600,1
7764365944180656822,4,72,345220484,1,18298,57,5,192912,10432,110,109,0,0,7764366251170154373,161614,60,0,90,1,100,0,8190860,2060025,0,9000,10000,12
7764366148241947462,4,72,874131757,0,6135,85,6,207997,10579,110,110,0,0,7764366251170154373,176259,60,0,90,1,104,0,27619390,2060025,0,9000,10400,1
7764365817244239500,4,72,549507369,0,25864,87,6,196631,10387,110,103,7764265910920694351,0,7764366251170154373,165469,60,0,94,1,101,0,32026660,2060025,0,9400,10100,1
7764366074891958584,4,72,164876849,1,10507,96,6,224816,10566,110,119,0,0,7764366251170154373,193118,60,0,95,1,107,0,92408320,2060025,0,9500,10700,3
7764366085193158651,4,72,318005191,1,9893,59,5,225424,10481,110,103,0,0,7764366251170154373,193980,60,0,81,1,102,0,113483850,2060025,0,8100,10200,1
7764365839306288415,4,72,188962521,0,24549,78,6,242543,10597,110,106,0,0,7764366251170154373,210750,60,0,97,1,103,0,13075320,2060025,0,9700,10300,29
7764365734280919846,4,255,731383115,1,31312,65,5,231573,10625,110,127,7764290855235120705,0,7764366259609092633,199698,60,0,106,1,121,0,109872210,2060025,0,10600,12100,1
7764365734280919846,4,255,594036522,1,31312,60,5,229192,10651,110,116,7764290855235120705,0,7764366259609092633,197238,60,0,97,1,114,0,29052720,2060025,0,9700,11400,1
7764365709266081600,4,255,427802818,0,32803,98,6,310550,10315,110,128,7764238094011348142,0,7764366259609092633,279602,60,0,115,1,126,0,498763280,2060025,0,11500,12600,1
7764365807496684160,4,255,905124473,1,26948,75,5,232079,10579,110,122,0,0,7764366259609092633,200340,60,0,109,1,119,0,162520480,2060025,0,10900,11900,2
7764366095544705070,4,86,1377215794,1,9779,69,5,200833,10493,110,116,0,0,7764366259609092634,169353,60,0,102,1,110,0,109680800,2060025,0,10200,11000,1
7764366132823681004,4,255,867090813,0,7557,63,5,200940,10634,110,124,7764313680956257109,0,7764366259609092633,169035,60,0,108,1,128,0,299066880,2060025,0,10800,12800,3
7764366132823681004,4,255,404593562,0,7557,94,6,230601,10473,110,127,7764313680956257109,0,7764366259609092633,199180,60,0,122,1,127,0,901508800,2060025,0,12200,12700,13
7764366071653946878,4,86,3093662704,1,11203,59,5,196015,10512,110,121,0,0,7764366259609092634,164479,60,0,89,1,106,0,68866500,2060025,0,8900,10600,19
7764365963021480891,4,86,1595355257,1,17678,68,5,208872,10490,110,101,7764365940155383595,0,7764366259609092634,177402,60,0,94,1,105,0,5650660,2060025,0,9400,10500,1
