matchunitid,matchmakingid,evaluation,userid,teamflag,waittime,rank,tier,tsmu,tssigma,level,lineupoverall,usernbagroupid,isai,matchhitid,leaderboard,framerate,isautoplay,rotationoverall,timecheckid,rotationoverallstreet,poolindex,userteamvalue,competitionid,usertaggroupid,rotationoverallsmooth,rotationoverallstreetsmooth,lineupinstanceid
7764071503217695485,3,41,940265043,1,9340,76,6,263677,8313,110,103,0,0,7764071659916899684,238736,60,0,103,1,115,0,90597400,2050025,0,10300,11500,1
7764071470065912190,3,41,3435354307,0,11316,61,6,240097,8313,110,106,0,0,7764071659916899684,215157,60,0,106,1,109,0,61616400,2050025,0,10600,10900,1
7764071318987085973,3,0,2238476470,0,21823,92,7,276090,8159,110,106,0,0,7764071685116280087,251612,60,0,106,1,114,1,60932800,2050025,0,10600,11400,1
7764071569303152023,3,53,2819226049,1,8407,64,6,262828,8231,110,94,0,0,7764071710349199560,238135,60,0,94,1,97,0,19094840,2050025,0,9400,9700,1
7764071529155273886,3,53,3399597351,0,10800,83,7,288885,8154,110,91,0,0,7764071710349199560,264421,60,0,91,1,96,0,19034880,2050025,0,9100,9600,3
7764071547375321237,3,64,3415443126,1,10711,65,6,245471,8170,110,88,0,0,7764071727076085694,220959,60,0,88,1,94,0,10365790,2050025,0,8800,9400,1
7764071491943414342,3,64,2774416013,0,14015,52,5,216859,8230,110,84,0,0,7764071727076085694,192168,60,0,84,1,91,0,19080000,2050025,0,8400,9100,8
7764071560864214154,3,5,260329948,1,11410,55,5,259106,8245,110,88,0,0,7764071752292248199,234370,60,0,88,1,99,0,15578440,2050025,0,8800,9900,1
7764071557609426670,3,5,3688870018,0,11604,46,5,247211,8078,110,88,0,0,7764071752292248199,222975,60,0,88,1,92,0,9792000,2050025,0,8800,9200,1
7764071630305108961,3,73,3803020674,1,7769,27,3,190719,8626,110,93,0,0,7764071760647294180,164841,60,0,93,1,98,0,11976760,2050025,0,9300,9800,1
7764071637301214591,3,43,1783936992,1,7352,20,2,207678,8062,110,99,0,0,7764071760647294181,183492,60,0,99,1,108,0,28097600,2050025,0,9900,10800,1
7764071505264511628,3,43,472377160,0,15222,11,2,258845,9140,110,101,0,0,7764071760647294181,231422,60,0,101,1,110,0,73688320,2050025,0,10100,11000,7
7764071255015570885,3,68,1014819320,0,30138,20,2,303210,12116,110,76,0,0,7764071760647294182,266860,60,0,76,1,82,0,4674980,2050025,0,7600,8200,5
7764071552341388383,3,73,2272660954,0,12416,45,4,236024,8108,110,97,0,0,7764071760647294180,211699,60,0,97,1,100,0,37050240,2050025,0,9700,10000,1
7764071404466997616,3,68,459556479,1,21230,11,2,228240,15860,100,74,0,0,7764071760647294182,180658,60,0,76,1,79,0,1405180,2050025,0,7600,7900,1
7764071521974622453,3,0,1260181897,0,15225,51,5,219052,8373,110,85,0,0,7764071777407736063,193930,60,0,85,1,92,1,3606000,2050025,0,8500,9200,1
7764071586852118306,3,26,3756464636,1,11856,31,3,214077,8696,110,98,0,0,7764071785762797542,187986,60,0,98,1,103,0,26445440,2050025,0,9800,10300,17
7764071349890721890,3,26,562906269,0,25980,28,3,200313,8235,110,100,0,0,7764071785762797542,175605,60,0,100,1,103,0,39352320,2050025,0,10000,10300,1
7764071721287944473,3,58,764551230,1,5347,45,4,268136,8153,110,106,0,0,7764071810995731605,243675,60,0,106,1,120,0,406247700,2050025,0,10600,12000,1
7764071575242289550,3,58,1853421974,0,14052,58,5,285663,8401,110,107,0,0,7764071810995731605,260459,60,0,110,1,125,0,143591220,2050025,0,11000,12500,26
